timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1422955308871336,8,51.753651,-1.263681,59.843090,2.494679,1.868022,4.850253,5735065.494562,619848.138266,-59.843090,30U
1422955309071350,8,51.753652,-1.263667,59.707395,2.494687,1.867991,4.850237,5735065.693643,619849.166138,-59.707395,30U
1422955309271364,7,51.753654,-1.263647,58.277093,2.503255,2.129475,6.651735,5735065.950390,619850.485146,-58.277093,30U
1422955309471378,8,51.753656,-1.263638,59.730086,2.494500,1.882470,4.969506,5735066.173191,619851.137855,-59.730086,30U
1422955309671391,7,51.753659,-1.263620,58.326552,2.502159,2.128856,6.649710,5735066.505634,619852.382005,-58.326552,30U
1422955309871405,7,51.753662,-1.263606,58.138151,2.498263,2.128809,6.643718,5735066.877972,619853.295058,-58.138151,30U
1422955310071419,8,51.753664,-1.263604,61.468240,2.492967,1.929890,5.316774,5735067.042374,619853.456738,-61.468240,30U
1422955310271433,7,51.753669,-1.263582,58.439703,2.519362,2.128872,6.678030,5735067.633983,619854.977070,-58.439703,30U
1422955310471447,6,51.753668,-1.263571,59.594156,4.850845,2.165023,10.881741,5735067.603775,619855.684872,-59.594156,30U
1422955310671461,6,51.753673,-1.263560,59.585310,4.850678,2.165571,10.882110,5735068.173605,619856.461940,-59.585310,30U
1422955310871475,6,51.753678,-1.263550,59.738086,4.850116,2.165202,10.879965,5735068.780174,619857.121142,-59.738086,30U
1422955311071489,6,51.753685,-1.263541,59.819460,4.849770,2.164801,10.878595,5735069.494870,619857.779443,-59.819460,30U
1422955311271503,6,51.753716,-1.263500,51.948840,5.042917,2.296021,12.023798,5735073.042610,619860.479232,-51.948840,30U
1422955311471517,6,51.753723,-1.263492,51.867552,5.042797,2.296022,12.023508,5735073.861727,619861.041292,-51.867552,30U
1422955311671531,6,51.753731,-1.263484,51.783750,5.042666,2.295692,12.021603,5735074.755135,619861.554636,-51.783750,30U
1422955311871545,6,51.753739,-1.263478,52.014001,5.042625,2.295672,12.021538,5735075.656267,619861.954513,-52.014001,30U
1422955312071559,6,51.753748,-1.263472,51.950066,5.042620,2.295717,12.021538,5735076.648277,619862.355618,-51.950066,30U
1422955312271573,7,51.753757,-1.263467,52.058134,5.042633,2.296168,12.023727,5735077.654457,619862.680662,-52.058134,30U
1422955312471515,7,51.753764,-1.263463,50.966127,4.894708,2.289511,11.144744,5735078.405303,619862.948136,-50.966127,30U
1422955312671529,7,51.753773,-1.263457,50.821483,4.894239,2.289066,11.142441,5735079.488308,619863.282441,-50.821483,30U
1422955312871543,7,51.753782,-1.263454,50.936185,4.893992,2.288759,11.141301,5735080.513546,619863.505279,-50.936185,30U
1422955313071557,7,51.753792,-1.263450,50.916863,4.893574,2.287679,11.138585,5735081.582144,619863.759207,-50.916863,30U
1422955313271571,6,51.753802,-1.263446,50.959031,4.894713,2.292731,11.149829,5735082.679299,619863.990603,-50.959031,30U
1422955313471585,7,51.753812,-1.263443,51.127963,4.904664,2.325680,11.229411,5735083.778553,619864.187440,-51.127963,30U
1422955313671599,6,51.753829,-1.263425,47.624447,5.491578,3.856767,15.391265,5735085.689684,619865.399742,-47.624447,30U
1422955313871550,7,51.753838,-1.263422,47.907756,5.491326,3.856410,15.389234,5735086.748434,619865.568479,-47.907756,30U
1422955314071552,8,51.753828,-1.263461,58.022820,2.703225,3.158372,8.423353,5735085.554573,619862.882713,-58.022820,30U
1422955314271502,6,51.753825,-1.263464,61.299248,5.152353,3.383335,13.353515,5735085.233158,619862.668566,-61.299248,30U
1422955314471516,7,51.753866,-1.263412,47.753267,5.490415,3.854428,15.379841,5735089.917424,619866.161709,-47.753267,30U
1422955314671478,6,51.753875,-1.263410,47.830817,5.490015,3.853244,15.373186,5735090.925186,619866.311322,-47.830817,30U
1422955314871492,5,51.753884,-1.263407,47.927958,5.489665,3.852976,15.373160,5735091.929124,619866.497050,-47.927958,30U
1422955315071506,5,51.753893,-1.263404,47.908986,5.489691,3.853624,15.378262,5735092.941105,619866.656209,-47.908986,30U
1422955315271520,5,51.753902,-1.263401,48.021888,5.489467,3.852800,15.373363,5735093.944151,619866.810891,-48.021888,30U
1422955315471534,5,51.753911,-1.263399,48.125833,5.489327,3.853030,15.370759,5735094.934554,619866.956148,-48.125833,30U
1422955315671547,5,51.753920,-1.263395,47.935245,5.488961,3.852330,15.370665,5735095.925142,619867.180682,-47.935245,30U
1422955315871561,5,51.753929,-1.263393,47.963068,5.488780,3.851215,15.364451,5735096.874565,619867.315228,-47.963068,30U
1422955316071534,5,51.753937,-1.263390,47.862157,5.488652,3.851532,15.364749,5735097.825750,619867.511610,-47.862157,30U
1422955316271539,6,51.753945,-1.263387,47.958492,5.488612,3.851335,15.365934,5735098.716408,619867.678299,-47.958492,30U
1422955316471436,6,51.753953,-1.263384,47.953575,5.488057,3.851177,15.367082,5735099.596213,619867.841643,-47.953575,30U
1422955316671450,6,51.753961,-1.263382,47.969730,5.487566,3.849878,15.360817,5735100.453592,619868.006917,-47.969730,30U
1422955316871410,6,51.753968,-1.263380,48.224797,5.487388,3.850226,15.364458,5735101.295114,619868.102784,-48.224797,30U
1422955317071408,6,51.753976,-1.263377,48.189977,5.487130,3.850292,15.366154,5735102.142330,619868.283762,-48.189977,30U
1422955317271422,6,51.753984,-1.263375,48.181464,5.486982,3.850180,15.366404,5735103.017856,619868.437069,-48.181464,30U
1422955317471362,6,51.753991,-1.263373,48.467903,5.486585,3.849290,15.361389,5735103.830298,619868.528896,-48.467903,30U
1422955317671376,6,51.753999,-1.263370,48.456197,5.486366,3.849531,15.364338,5735104.704058,619868.689408,-48.456197,30U
1422955317871390,6,51.754006,-1.263368,48.542970,5.486230,3.849276,15.363681,5735105.568930,619868.834880,-48.542970,30U
1422955318071404,6,51.754014,-1.263365,48.604564,5.486135,3.849936,15.368536,5735106.460956,619868.995173,-48.604564,30U
1422955318271418,6,51.754023,-1.263362,48.539355,5.485991,3.849224,15.364883,5735107.359218,619869.189140,-48.539355,30U
1422955318471432,6,51.754031,-1.263359,48.425484,5.485754,3.849008,15.365064,5735108.282098,619869.389574,-48.425484,30U
1422955318671445,6,51.754039,-1.263356,48.441836,5.485507,3.848921,15.365485,5735109.198763,619869.592791,-48.441836,30U
1422955318871459,6,51.754047,-1.263352,48.337336,5.485225,3.848629,15.364474,5735110.132057,619869.835704,-48.337336,30U
1422955319071446,6,51.754056,-1.263349,48.195400,5.485060,3.848953,15.368385,5735111.081978,619870.034466,-48.195400,30U
1422955319271455,6,51.754064,-1.263345,48.263308,5.484836,3.847812,15.361676,5735112.008662,619870.238334,-48.263308,30U
1422955319471394,6,51.754073,-1.263341,48.189922,5.484564,3.848042,15.363987,5735112.954282,619870.490449,-48.189922,30U
1422955319671386,6,51.754081,-1.263338,48.140175,5.484397,3.847947,15.364209,5735113.939579,619870.702199,-48.140175,30U
1422955319871400,6,51.754090,-1.263334,48.074367,5.484363,3.848923,15.371084,5735114.910295,619870.959026,-48.074367,30U
1422955320071414,6,51.754099,-1.263330,47.954994,5.484139,3.847653,15.363889,5735115.926498,619871.240140,-47.954994,30U
1422955320271420,6,51.754108,-1.263326,48.068359,5.483899,3.848013,15.367477,5735116.943387,619871.487627,-48.068359,30U
1422955320471092,6,51.754110,-1.263324,50.104641,5.386387,3.839936,15.157536,5735117.146225,619871.603359,-50.104641,30U
1422955320671046,6,51.754119,-1.263319,50.144352,5.386129,3.839149,15.152963,5735118.212222,619871.908262,-50.144352,30U
1422955320871060,6,51.754129,-1.263314,50.280381,5.385935,3.838949,15.153199,5735119.297497,619872.213013,-50.280381,30U
1422955321071074,6,51.754139,-1.263309,50.334725,5.385571,3.838655,15.151840,5735120.418559,619872.528402,-50.334725,30U
1422955321271088,6,51.754149,-1.263304,50.398368,5.385524,3.838732,15.153683,5735121.571618,619872.889305,-50.398368,30U
1422955321471102,6,51.754160,-1.263298,50.548517,5.385361,3.838586,15.153249,5735122.735331,619873.229847,-50.548517,30U
1422955321671115,6,51.754170,-1.263293,50.712384,5.385047,3.838817,15.155688,5735123.897578,619873.579875,-50.712384,30U
1422955321871129,6,51.754181,-1.263288,50.939554,5.384913,3.837977,15.151419,5735125.096813,619873.913128,-50.939554,30U
1422955322071143,6,51.754192,-1.263282,51.104967,5.384701,3.837898,15.151624,5735126.300737,619874.290548,-51.104967,30U
1422955322271157,6,51.754203,-1.263275,51.064426,5.384488,3.838392,15.156162,5735127.536746,619874.705484,-51.064426,30U
1422955322471171,6,51.754213,-1.263269,51.169155,5.384063,3.837506,15.150832,5735128.744692,619875.104057,-51.169155,30U
1422955322671185,6,51.754225,-1.263263,51.263873,5.383987,3.837790,15.154330,5735129.994211,619875.507311,-51.263873,30U
1422955322871198,6,51.754236,-1.263256,51.096232,5.383786,3.838055,15.156456,5735131.273724,619875.988876,-51.096232,30U
1422955323071212,6,51.754247,-1.263249,51.175142,5.383712,3.838090,15.158142,5735132.527378,619876.428958,-51.175142,30U
1422955323271226,6,51.754259,-1.263242,51.067795,5.383513,3.838066,15.158365,5735133.812514,619876.891760,-51.067795,30U
1422955323471240,6,51.754270,-1.263235,51.163913,5.383035,3.837586,15.156891,5735135.097111,619877.342249,-51.163913,30U
1422955323671254,6,51.754282,-1.263227,51.069390,5.382979,3.837768,15.159311,5735136.405083,619877.840951,-51.069390,30U
1422955323871268,5,51.754293,-1.263220,51.068597,5.382887,3.837980,15.161545,5735137.714742,619878.312902,-51.068597,30U
1422955324071281,6,51.754305,-1.263213,51.077706,5.382614,3.836467,15.152005,5735139.011442,619878.772879,-51.077706,30U
1422955324271295,5,51.754317,-1.263205,51.131741,5.382193,3.836870,15.155814,5735140.347357,619879.247672,-51.131741,30U
1422955324471309,5,51.754329,-1.263198,51.109954,5.382079,3.836879,15.156064,5735141.701716,619879.711135,-51.109954,30U
1422955324671323,5,51.754341,-1.263191,51.059248,5.382134,3.836803,15.157867,5735143.075917,619880.169057,-51.059248,30U
1422955324871337,5,51.754353,-1.263184,50.905885,5.381994,3.837520,15.163147,5735144.449702,619880.637777,-50.905885,30U
1422955325071351,5,51.754366,-1.263177,50.965140,5.381425,3.836018,15.154004,5735145.829925,619881.051905,-50.965140,30U
1422955325271364,5,51.754378,-1.263171,50.931885,5.381151,3.835996,15.154611,5735147.229323,619881.463763,-50.931885,30U
1422955325471378,6,51.754391,-1.263164,50.835577,5.381209,3.836184,15.157340,5735148.643768,619881.876815,-50.835577,30U
1422955325671392,6,51.754403,-1.263158,50.915402,5.381004,3.836033,15.157514,5735150.032288,619882.255400,-50.915402,30U
1422955325871346,6,51.754416,-1.263152,50.798163,5.380691,3.835668,15.155840,5735151.467396,619882.656687,-50.798163,30U
1422955326071360,6,51.754429,-1.263146,50.689174,5.380608,3.835914,15.159057,5735152.870228,619883.058483,-50.689174,30U
1422955326271373,6,51.754441,-1.263140,50.652826,5.380182,3.835076,15.153949,5735154.305408,619883.445675,-50.652826,30U
1422955326471387,6,51.754454,-1.263134,50.718329,5.379720,3.834777,15.152766,5735155.713286,619883.810790,-50.718329,30U
1422955326671401,6,51.754467,-1.263128,50.760937,5.379617,3.834768,15.153756,5735157.138974,619884.200052,-50.760937,30U
1422955326871330,6,51.754479,-1.263122,50.761708,5.379425,3.834610,15.153927,5735158.544788,619884.574354,-50.761708,30U
1422955327071344,7,51.754492,-1.263116,50.718860,5.379284,3.834681,15.155079,5735159.970324,619884.936964,-50.718860,30U
1422955327271357,7,51.754505,-1.263110,50.749986,5.378956,3.834268,15.153707,5735161.376297,619885.299875,-50.749986,30U
1422955327471371,7,51.754496,-1.263149,61.193486,2.506562,3.001970,8.057510,5735160.357423,619882.679199,-61.193486,30U
1422955327671385,7,51.754510,-1.263142,60.677184,2.493719,3.001765,8.038294,5735161.921873,619883.095474,-60.677184,30U
1422955327871399,8,51.754523,-1.263138,60.570152,2.361876,2.611971,7.011830,5735163.356692,619883.374440,-60.570152,30U
1422955328071413,8,51.754537,-1.263132,60.187820,2.106808,1.838063,4.936741,5735164.918515,619883.721064,-60.187820,30U
1422955328271257,8,51.754549,-1.263131,60.507436,2.107792,1.854145,4.991255,5735166.331345,619883.728664,-60.507436,30U
1422955328471271,7,51.754557,-1.263129,61.536796,2.680357,2.241999,5.410250,5735167.234051,619883.899217,-61.536796,30U
1422955328671285,6,51.754567,-1.263129,62.441919,3.859433,2.638643,9.430918,5735168.333017,619883.850289,-62.441919,30U
1422955328871299,6,51.754579,-1.263127,62.534457,3.042025,2.032027,5.801912,5735169.666728,619883.955400,-62.534457,30U
1422955329071312,6,51.754590,-1.263126,63.130543,3.041050,2.030986,5.795004,5735170.806644,619883.968671,-63.130543,30U
1422955329271326,6,51.754629,-1.263076,50.889271,5.377178,3.833472,15.151760,5735175.250232,619887.331296,-50.889271,30U
1422955329471340,3,51.754642,-1.263091,51.260318,5.638263,4.500449,15.169664,5735176.692199,619886.241153,-51.260318,30U
1422955329671354,3,51.754642,-1.263091,51.260318,5.638263,4.500449,15.169664,5735176.692199,619886.241153,-51.260318,30U
1422955329871368,3,51.754640,-1.263120,61.337370,5.745393,4.460546,15.407478,5735176.379473,619884.266418,-61.337370,30U
1422955330071381,3,51.754640,-1.263120,61.337370,5.745393,4.460546,15.407478,5735176.379473,619884.266418,-61.337370,30U
1422955330271395,4,51.754640,-1.263120,61.337370,5.745393,4.460546,15.407478,5735176.379473,619884.266418,-61.337370,30U
1422955330471409,4,51.754686,-1.263148,62.891535,8.258428,18.247765,18.828697,5735181.480254,619882.252572,-62.891535,30U
1422955330671423,4,51.754694,-1.263123,61.478994,8.258806,18.246607,18.826229,5735182.385706,619883.924041,-61.478994,30U
1422955330871437,4,51.754705,-1.263123,61.612706,8.259468,18.245733,18.825100,5735183.688701,619883.870124,-61.612706,30U
1422955331071450,4,51.754716,-1.263116,61.212902,8.260207,18.245127,18.824837,5735184.860090,619884.373794,-61.212902,30U
1422955331271464,4,51.754729,-1.263127,61.979619,6.755345,5.766400,12.545439,5735186.342335,619883.543282,-61.979619,30U
1422955331471478,4,51.754737,-1.263105,60.782641,6.691089,4.667690,12.240882,5735187.272560,619885.034861,-60.782641,30U
1422955331671492,4,51.754749,-1.263109,61.126838,6.692446,4.685243,12.245328,5735188.577403,619884.763690,-61.126838,30U
1422955331871506,4,51.754759,-1.263098,60.669880,6.690004,4.656543,12.234139,5735189.695845,619885.500982,-60.669880,30U
1422955332071519,5,51.754772,-1.263103,61.108527,6.690383,4.666175,12.235032,5735191.095955,619885.093842,-61.108527,30U
1422955332271533,5,51.754784,-1.263106,61.553350,6.690148,4.665273,12.233451,5735192.446019,619884.823621,-61.553350,30U
1422955332471547,6,51.754792,-1.263102,62.125145,5.349595,4.410293,9.731432,5735193.361343,619885.079662,-62.125145,30U
1422955332671561,6,51.754803,-1.263089,61.283425,5.353703,4.439258,9.736929,5735194.567494,619885.962800,-61.283425,30U
1422955332871575,6,51.754811,-1.263078,61.211527,4.495966,4.496772,7.886414,5735195.482515,619886.715207,-61.211527,30U
1422955333071588,4,51.754826,-1.263090,61.972020,10.286921,15.350540,5.134011,5735197.211527,619885.879032,-61.972020,30U
1422955333271602,5,51.754838,-1.263088,62.214101,10.287082,15.349479,5.133165,5735198.466430,619885.955272,-62.214101,30U
1422955333471616,5,51.754846,-1.263078,62.239427,5.555976,8.101822,5.123025,5735199.434950,619886.651162,-62.239427,30U
1422955333671630,6,51.754857,-1.263061,61.284373,5.556489,8.110980,5.152144,5735200.600354,619887.750153,-61.284373,30U
1422955333871644,6,51.754866,-1.263051,61.205415,5.556852,8.123120,5.191167,5735201.665510,619888.415784,-61.205415,30U
1422955334071657,6,51.754874,-1.263045,61.805671,5.426744,7.806104,5.101665,5735202.599234,619888.799672,-61.805671,30U
1422955334271671,8,51.754881,-1.263021,60.962392,3.840419,5.329231,5.094627,5735203.340101,619890.501480,-60.962392,30U
1422955334471685,8,51.754891,-1.263020,62.218998,1.970492,2.138068,4.929790,5735204.500050,619890.540616,-62.218998,30U
1422955334671662,9,51.754904,-1.263018,62.484362,1.954750,2.081958,4.866074,5735205.973383,619890.598604,-62.484362,30U
1422955334871675,8,51.754909,-1.263014,62.861069,2.171511,2.096958,4.695286,5735206.562065,619890.889702,-62.861069,30U
1422955335071424,8,51.754920,-1.263010,62.800670,2.160989,2.031004,4.677317,5735207.785058,619891.144043,-62.800670,30U
1422955335271438,8,51.754925,-1.262982,61.588757,2.120936,1.783227,4.634164,5735208.392201,619893.067948,-61.588757,30U
1422955335471451,8,51.754930,-1.262962,61.635055,2.112139,1.758945,4.635987,5735208.927450,619894.411272,-61.635055,30U
1422955335671465,8,51.754936,-1.262949,61.446687,2.102171,1.644148,4.636254,5735209.581586,619895.296593,-61.446687,30U
1422955335871479,8,51.754942,-1.262935,61.739368,2.104884,1.644724,4.630841,5735210.306131,619896.245981,-61.739368,30U
1422955336071493,8,51.754947,-1.262917,61.574436,2.104925,1.644739,4.630922,5735210.856043,619897.480577,-61.574436,30U
1422955336271506,8,51.754951,-1.262902,61.681747,2.115891,1.627634,4.640236,5735211.368876,619898.511181,-61.681747,30U
1422955336471520,7,51.754955,-1.262886,62.056051,3.393479,1.617290,6.223081,5735211.799026,619899.609964,-62.056051,30U
1422955336671534,7,51.754959,-1.262877,61.051160,3.396731,1.619609,6.216803,5735212.254515,619900.209695,-61.051160,30U
1422955336871548,8,51.754969,-1.262864,62.320906,3.417841,1.641020,6.214171,5735213.385812,619901.037092,-62.320906,30U
1422955337071548,8,51.754974,-1.262849,62.657273,3.417875,1.641036,6.214160,5735213.999888,619902.090480,-62.657273,30U
1422955337271562,8,51.754973,-1.262828,62.342016,3.395249,1.669233,6.154966,5735213.990713,619903.557737,-62.342016,30U
1422955337471575,8,51.754979,-1.262812,62.353736,3.395053,1.667493,6.156650,5735214.616820,619904.599564,-62.353736,30U
1422955337671426,6,51.754962,-1.262780,64.102034,4.251097,2.124691,6.864953,5735212.825947,619906.856807,-64.102034,30U
1422955337871439,6,51.754964,-1.262765,64.211133,4.014144,2.056802,6.767152,5735212.993458,619907.947432,-64.211133,30U
1422955338071453,6,51.754962,-1.262745,64.234832,3.391068,1.900833,6.505113,5735212.890030,619909.291808,-64.234832,30U
1422955338271466,5,51.754965,-1.262729,63.399049,4.336964,2.129854,6.840078,5735213.255965,619910.405842,-63.399049,30U
1422955338471480,5,51.754966,-1.262708,63.866296,4.334941,2.124079,6.816967,5735213.405089,619911.839823,-63.866296,30U
1422955338671266,5,51.754969,-1.262687,63.229208,4.333391,2.120943,6.815276,5735213.673520,619913.264413,-63.229208,30U
1422955338871280,5,51.754970,-1.262669,63.130865,4.333598,2.119017,6.808295,5735213.878447,619914.506282,-63.130865,30U
1422955339071294,5,51.754969,-1.262648,63.375124,4.332415,2.115140,6.805998,5735213.838038,619915.976336,-63.375124,30U
1422955339271307,5,51.754969,-1.262630,63.888569,4.331760,2.112075,6.800043,5735213.773173,619917.206271,-63.888569,30U
1422955339471321,6,51.754969,-1.262612,64.017028,4.329947,2.107976,6.792087,5735213.834687,619918.452523,-64.017028,30U
1422955339671335,6,51.754970,-1.262593,63.818083,4.329417,2.106200,6.789515,5735214.039263,619919.763429,-63.818083,30U
1422955339871349,5,51.754970,-1.262575,64.375349,4.330628,2.103523,6.786367,5735214.075976,619921.010636,-64.375349,30U
1422955340071362,6,51.754970,-1.262555,64.304745,4.330627,2.101414,6.776367,5735214.091343,619922.358668,-64.304745,30U
1422955340271376,6,51.754971,-1.262536,64.272774,4.328739,2.099040,6.775657,5735214.177860,619923.688155,-64.272774,30U
1422955340471390,6,51.754970,-1.262520,64.094658,4.236192,2.073266,6.730191,5735214.145412,619924.819279,-64.094658,30U
1422955340671404,5,51.754941,-1.262487,64.576733,11.742895,3.661732,7.046247,5735210.919275,619927.187369,-64.576733,30U
1422955340871417,5,51.754946,-1.262469,64.410622,11.733302,3.656776,7.048806,5735211.476796,619928.385226,-64.410622,30U
1422955341071431,5,51.754939,-1.262447,64.651996,8.846052,2.930526,7.002782,5735210.734226,619929.938199,-64.651996,30U
1422955341271445,5,51.754948,-1.262433,64.738751,8.840210,2.926426,6.998439,5735211.822064,619930.892257,-64.738751,30U
1422955341471459,5,51.754962,-1.262421,64.742347,4.248870,1.928751,6.968173,5735213.368433,619931.686233,-64.742347,30U
1422955341671472,5,51.754966,-1.262404,64.955413,4.407339,1.956068,6.961965,5735213.829330,619932.847735,-64.955413,30U
1422955341871486,5,51.754961,-1.262383,65.243609,4.413279,1.954993,6.962823,5735213.347514,619934.254803,-65.243609,30U
1422955342071500,6,51.754954,-1.262362,65.401317,4.314099,1.936198,6.955245,5735212.574025,619935.747789,-65.401317,30U
1422955342271514,7,51.754962,-1.262347,65.435749,4.331927,1.938588,6.947541,5735213.524091,619936.735939,-65.435749,30U
1422955342471527,7,51.754968,-1.262331,65.209330,4.155747,1.889126,6.810044,5735214.231733,619937.883206,-65.209330,30U
1422955342671541,7,51.754966,-1.262312,65.311376,4.065498,1.872968,6.809534,5735213.988981,619939.202660,-65.311376,30U
1422955342871555,7,51.754966,-1.262293,64.921192,3.928113,1.816427,6.662556,5735214.056149,619940.502712,-64.921192,30U
1422955343071569,7,51.754968,-1.262275,64.847901,3.011238,1.579148,6.004061,5735214.308380,619941.706958,-64.847901,30U
1422955343271582,8,51.754966,-1.262254,65.062151,2.862549,1.577032,5.938808,5735214.107314,619943.167687,-65.062151,30U
1422955343471596,7,51.754962,-1.262234,65.793014,2.901910,1.591060,5.970451,5735213.719455,619944.593549,-65.793014,30U
1422955343671610,8,51.754971,-1.262221,63.761683,2.934710,1.629868,5.982686,5735214.690185,619945.432833,-63.761683,30U
1422955343871623,7,51.754977,-1.262209,62.870499,2.988137,1.622421,6.039781,5735215.420326,619946.258031,-62.870499,30U
1422955344071637,7,51.754973,-1.262187,62.364677,2.987846,1.622001,6.037932,5735215.021548,619947.809153,-62.364677,30U
1422955344271651,7,51.754963,-1.262165,62.684044,2.987143,1.620508,6.041156,5735213.970468,619949.346803,-62.684044,30U
1422955344471665,7,51.754963,-1.262145,63.360784,2.953571,1.616035,6.023954,5735213.967090,619950.693036,-63.360784,30U
1422955344671678,7,51.754959,-1.262127,63.277282,2.896537,1.588281,5.969085,5735213.539477,619951.980442,-63.277282,30U
1422955344871692,7,51.754969,-1.262120,62.528828,2.910266,1.595121,5.980640,5735214.670829,619952.443033,-62.528828,30U
1422955345071706,7,51.754973,-1.262105,62.986004,2.910244,1.595132,5.980480,5735215.074977,619953.452666,-62.986004,30U
1422955345271720,7,51.754978,-1.262093,63.037408,2.870106,1.585140,5.952397,5735215.656763,619954.233076,-63.037408,30U
1422955345471622,7,51.754976,-1.262081,63.947408,2.848108,1.577749,5.935706,5735215.526190,619955.076067,-63.947408,30U
1422955345671446,6,51.754975,-1.262068,64.308124,3.299233,1.802451,6.378823,5735215.400688,619955.973321,-64.308124,30U
1422955345871394,6,51.754973,-1.262056,64.258872,3.306738,1.802814,6.374316,5735215.196205,619956.806305,-64.258872,30U
1422955346071367,7,51.754966,-1.262041,63.794037,2.976951,1.639020,6.051599,5735214.462893,619957.855350,-63.794037,30U
1422955346271381,7,51.754973,-1.262035,63.574473,3.326885,1.805811,6.373974,5735215.192099,619958.262751,-63.574473,30U
1422955346471394,7,51.754968,-1.262024,64.733749,2.835038,1.572337,5.920966,5735214.754744,619959.029664,-64.733749,30U
1422955346671408,7,51.754972,-1.262018,64.744907,2.856520,1.584056,5.942667,5735215.109593,619959.451897,-64.744907,30U
1422955346871422,7,51.754973,-1.262010,64.493623,2.854174,1.582965,5.938134,5735215.289876,619959.983918,-64.493623,30U
1422955347071435,7,51.754970,-1.262003,64.108068,2.812843,1.561899,5.898573,5735215.011118,619960.504446,-64.108068,30U
1422955347271449,6,51.754974,-1.261997,63.745155,3.281205,1.792683,6.345660,5735215.408525,619960.893452,-63.745155,30U
1422955347471463,6,51.754975,-1.261990,63.927788,3.258395,1.786711,6.338869,5735215.539472,619961.364623,-63.927788,30U
1422955347671476,6,51.754977,-1.261984,63.763905,3.251780,1.783823,6.336835,5735215.720827,619961.774367,-63.763905,30U
1422955347871490,6,51.754975,-1.261977,63.914566,3.245586,1.781606,6.332973,5735215.613429,619962.300757,-63.914566,30U
1422955348071504,6,51.754976,-1.261970,63.862659,3.249573,1.781786,6.328043,5735215.736338,619962.759387,-63.862659,30U
1422955348271340,6,51.754978,-1.261964,63.809294,3.249302,1.781052,6.324647,5735215.951899,619963.145790,-63.809294,30U
1422955348471354,6,51.754979,-1.261959,63.925118,3.247427,1.780506,6.321321,5735216.064226,619963.503587,-63.925118,30U
1422955348671368,6,51.754980,-1.261954,64.188311,3.231936,1.777146,6.317131,5735216.210088,619963.870418,-64.188311,30U
1422955348871381,6,51.754983,-1.261949,64.353621,3.226048,1.775417,6.314056,5735216.458691,619964.186472,-64.353621,30U
1422955349071395,6,51.754981,-1.261943,64.177673,3.230943,1.776111,6.318831,5735216.328150,619964.605589,-64.177673,30U
1422955349271409,7,51.754977,-1.261935,64.055909,3.249228,1.780734,6.316144,5735215.812811,619965.150436,-64.055909,30U
1422955349471422,6,51.754977,-1.261930,63.867623,3.230687,1.775314,6.309324,5735215.903132,619965.512257,-63.867623,30U
1422955349671436,6,51.754976,-1.261925,63.978474,3.229462,1.774247,6.307697,5735215.758499,619965.887659,-63.978474,30U
1422955349871450,6,51.754976,-1.261920,64.209635,3.222291,1.772236,6.304986,5735215.786469,619966.185051,-64.209635,30U
1422955350071464,6,51.754976,-1.261915,64.387271,3.218493,1.770742,6.299640,5735215.745740,619966.539114,-64.387271,30U
1422955350271477,6,51.754998,-1.261904,65.117280,4.396102,2.184423,6.677272,5735218.183648,619967.263932,-65.117280,30U
1422955350471491,6,51.754997,-1.261898,65.089451,4.392293,2.183077,6.675400,5735218.122591,619967.660964,-65.089451,30U
1422955350671505,6,51.754997,-1.261893,64.997808,4.392149,2.181784,6.670038,5735218.169836,619968.007654,-64.997808,30U
1422955350871518,6,51.754999,-1.261889,64.991309,4.385629,2.180131,6.667522,5735218.319196,619968.283545,-64.991309,30U
1422955351071532,6,51.754997,-1.261885,65.118795,4.379194,2.178032,6.666707,5735218.195932,619968.576264,-65.118795,30U
1422955351271546,6,51.754997,-1.261882,64.891759,4.379095,2.177663,6.667241,5735218.134521,619968.803065,-64.891759,30U
1422955351471559,6,51.754995,-1.261879,64.923937,4.371934,2.176172,6.670600,5735217.903832,619969.015270,-64.923937,30U
1422955351671573,6,51.754996,-1.261878,64.836404,4.369718,2.174837,6.664320,5735218.035807,619969.061580,-64.836404,30U
1422955351871587,6,51.754995,-1.261876,64.885124,4.369787,2.174545,6.662731,5735217.988750,619969.156797,-64.885124,30U
1422955352071600,6,51.754995,-1.261876,64.967946,4.359582,2.172232,6.660402,5735217.953605,619969.213909,-64.967946,30U
1422955352271614,6,51.754993,-1.261874,65.025588,4.347629,2.170274,6.660285,5735217.763306,619969.347090,-65.025588,30U
1422955352471628,6,51.754983,-1.261885,64.651986,3.182802,1.758913,6.268149,5735216.650758,619968.579326,-64.651986,30U
1422955352671641,6,51.754983,-1.261883,64.682695,3.180631,1.757911,6.265646,5735216.633366,619968.706304,-64.682695,30U
1422955352871655,6,51.754984,-1.261882,64.709501,3.175739,1.756894,6.263210,5735216.714121,619968.799485,-64.709501,30U
1422955353071669,6,51.754984,-1.261880,64.886267,3.173619,1.755462,6.262800,5735216.701645,619968.943667,-64.886267,30U
1422955353271683,6,51.754983,-1.261877,64.839381,3.174043,1.756217,6.265783,5735216.662750,619969.123765,-64.839381,30U
1422955353471696,6,51.754983,-1.261875,64.878105,3.174675,1.756656,6.265599,5735216.616118,619969.287240,-64.878105,30U
